block_number,block_timestamp,tx_type,transaction_hash,pool_tx_index,pool_log_index,proxy_log_index,sender,receipt,amount0,amount1,total_liquidity,total_liquidity_delta,sqrtPriceX96,current_tick,position_id,tick_lower,tick_upper,liquidity
18541458,2023-11-10 12:10:35,SWAP,0xa78dc6131d113dc05aa166a46c66853b89e081683bd0d41fe8cb60849eca8d4f,1,21,,0xe08beb8c48e71fd08560db2fbaaa0701b187c7a7,0xe08beb8c48e71fd08560db2fbaaa0701b187c7a7,25162563216,-12000363361116869204,21327851520818155242,0,1730622516353467596361742195645780,199843.0,,,,
18541458,2023-11-10 12:10:35,SWAP,0x53c909babb1ecd52f92e2a02af4ceb0b29c62e4e9c052a345d8dd3357bbd3c3a,2,29,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-239986317058,114592441470029348864,21327851520818155242,0,1731047988609430575803052336869197,199848.0,,,,
18541459,2023-11-10 12:10:47,SWAP,0xb8b09861ea0b3dd337144ce95542146b0566a9d9ea991d106660ae179b0c7e2f,3,14,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x510100d5143e011db24e2aa38abe85d73d5b2177,11882017443,-5669264874758918991,21327851520818155242,0,1731026928567897776361149279756078,199847.0,,,,
18541459,2023-11-10 12:10:47,SWAP,0xec9a322f5306412bfa63bde84dba007e15ce53936fb8d393f0e8412b092927e2,40,128,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-4187573574,2000000000000000000,21327851520818155242,0,1731034354402455533959668975387648,199847.0,,,,
18541459,2023-11-10 12:10:47,SWAP,0x7ff24b08d63421c92253b0a13aca6ef8db978d4ea5c92f1abaf4b9b0da0a5470,55,160,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe4ddca21881bac219af7f217703db0475d2a9f02,1140000000,-543925412110054601,21327851520818155242,0,1731032333842114318658602497406933,199847.0,,,,
18541459,2023-11-10 12:10:47,SWAP,0x2731d7bb21d62071730970e13b294483fcc59013dfe3316e3532833aad64ee61,66,182,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,3000000000,-1431376595860037789,21327851520818155242,0,1731027016600598209153577625975725,199847.0,,,,
18541460,2023-11-10 12:10:59,SWAP,0x96cf22195f33d749c1fa7bbc3d20d5896b73ac9b0a87cfb62cb922a044122602,4,28,,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,-249758926075,119316218461310000136,20458048262391505697,0,1731481003278735658133413333206497,199853.0,,,,
18541460,2023-11-10 12:10:59,SWAP,0x2e4cc4e4ae500cf0ff4daefbd054bdec78a2b40e0b67ab47f8fa35b7af9671bd,74,241,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x1179b490034a267d7c98dcecfe6c45309438a055,-2092693054,1000000000000000000,20458048262391505697,0,1731484874056016919186587952768096,199853.0,,,,
18541461,2023-11-10 12:11:11,SWAP,0x778df58acd64f0de8aec2712c8866dd46f924c1db68a1f881fc1ec1c387f970a,1,5,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-123875614606,59202321164789694464,20458048262391505697,0,1731714033055779507546944076408003,199855.0,,,,
18541461,2023-11-10 12:11:11,SWAP,0x8428b9f9feb3f3ed77e6833424cb6d2f4f787eee7d7daa056407a6e25510c663,49,156,,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0x109830a1aaad605bbf02a9dfa7b0b92ec2fb7daa,3175793181,-1516445205784245879,20458048262391505697,0,1731708160297749665724461577491782,199855.0,,,,
18541463,2023-11-10 12:11:35,SWAP,0x34ea83f87d548ddca4b9162b549d1ce9478a5f0a6f77ccfe78adddb73599fa57,1,22,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,7484653292,-3573890600710391316,20458048262391505697,0,1731694319642879288335112049102344,199855.0,,,,
18541463,2023-11-10 12:11:35,SWAP,0xaba45788c4bcef0c0b2d94c2634ff6862efe27fcd47e9d6143b3e8ebcc8f5d52,4,53,,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xe37e799d5077682fa0a244d46e5649f71457bd09,4291704000,-2049244915913024417,20458048262391505697,0,1731686383504145665671603610944580,199855.0,,,,
18541463,2023-11-10 12:11:35,SWAP,0xa6ad9b67544fcdb76621dd321ffde4ba69304008718aab9f5a3abbb6df886e0f,6,64,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-253485952381,121190385576549171200,19719947197443186306,0,1732158397349864151954413852837767,199860.0,,,,
18541464,2023-11-10 12:11:47,SWAP,0xfac5630ca301251ed2aa9b3f76251ff1177e3dcba368ac72ef2cd73fca544a4c,4,19,,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,-155557528591,74404496422586366552,19719947197443186306,0,1732457180303469495491341929181590,199864.0,,,,
18541464,2023-11-10 12:11:47,SWAP,0xef7f8799d8ccc5c1b9224fe97377496ceb643ead1208de442968709ab2ba05d9,16,71,,0x5079fc00f00f30000e0c8c083801cfde000008b6,0x5079fc00f00f30000e0c8c083801cfde000008b6,15064678389,-7199482211914606171,19719947197443186306,0,1732428255188153868184309967134125,199864.0,,,,
18541464,2023-11-10 12:11:47,SWAP,0x538f339683d7b8d58736680b4f6c99082a128aec2d116ca80f8293da36950fec,22,117,,0xe4000004000bd8006e00720000d27d1fa000d43e,0xe4000004000bd8006e00720000d27d1fa000d43e,33527110983,-16021904638096108366,19719947197443186306,0,1732363884525710121488471123760826,199863.0,,,,
18541465,2023-11-10 12:11:59,SWAP,0x30a6a99584bf7f4e145e05fda4c3885583cf04519b43d2ea250f85abfd87f98b,1,16,,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,-395755244831,189387212470400430288,27084236974148583939,0,1733075313270646874256054038257739,199871.0,,,,
18541465,2023-11-10 12:11:59,SWAP,0x3eb63dd59a06172fd90c66a241ef2fd520692342b8e7a28e0510a73d91283e0e,149,356,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x659e36b0700d9addb259eba18fa88173656ef054,-2214176221,1060000000000000000,27084236974148583939,0,1733078412485198094832161688641886,199871.0,,,,
18541466,2023-11-10 12:12:11,SWAP,0xb1e99dbe42a53ddebc275bcd1359a5032460cecf2010011d402a866ff15a0a30,16,115,,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,-135751490009,64996007910373335672,27084236974148583939,0,1733268446988487789843665693327122,199873.0,,,,
18541466,2023-11-10 12:12:11,SWAP,0xea95d8f5b7c5adf6245c6b97434e7fb264910975ab67d14f00863193b6b765db,235,410,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-36650049689,17550000000000000000,27084236974148583939,0,1733319759455821677683938584121270,199874.0,,,,
18541467,2023-11-10 12:12:23,SWAP,0xdfa80dfd9d3c6abeebc479d81ab505c50052bf02760ebab92a7090e0827d8da3,142,231,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-14617648084,7000000000000000000,27084236974148583939,0,1733340225967008983375215520620360,199874.0,,,,
18541468,2023-11-10 12:12:35,SWAP,0xdffe4d6c5bdf6147be4933c16aeed2d2731b18622034738d7550dcd15dda81db,6,31,,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,-279019889912,133646848705218015080,27084236974148583939,0,1733730980927605197039035316704691,199879.0,,,,
18541468,2023-11-10 12:12:35,SWAP,0xee8f69b25e9477e4b34b9519a3c0ee9d3d7fe97bc00f0967288c931694579344,18,106,,0xce66faca3e5e033b9513255d09adb178e4a45a3c,0xce66faca3e5e033b9513255d09adb178e4a45a3c,4597212888,-2200290653452493163,27084236974148583939,0,1733724544527508833199805597114994,199879.0,,,,
18541468,2023-11-10 12:12:35,SWAP,0xd9b304516a63181173c75dca5eede873c74282d4e5787571515763fa8ad3cc47,163,386,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-50092814690,24000000000000000000,27084236974148583939,0,1733794715423008166998469379397590,199879.0,,,,
18541469,2023-11-10 12:12:47,SWAP,0x7e273580afea36930c00dcd9a771e7c7f33b95d518825987c41f39be42dbadf7,40,195,,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xe37e799d5077682fa0a244d46e5649f71457bd09,30789274126,-14736950764387657210,27084236974148583939,0,1733751606158706571465730704177280,199879.0,,,,
18541470,2023-11-10 12:12:59,SWAP,0x7f6cf282234187874247ea06d6cff53d4bcdca4dd073b40c39123cd77f01b39d,0,2,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-375547568493,179998158406405029888,19623574455047286333,0,1734455568965151919914540872457078,199887.0,,,,
18541471,2023-11-10 12:13:11,SWAP,0xc3e9af03890d3d2450f0ceb947690d9ec900f9aacc2777b98fa9311bb1c7cde0,2,35,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,7595564246,-3638365731173555593,19623574455047286333,0,1734440879437915376808333210755428,199887.0,,,,
18541472,2023-11-10 12:13:23,SWAP,0x77723ad19914489b17a3b471ea4c512089e38114f74e82555cb63058f93aa788,27,80,,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582,10000000000,-4790025114213416140,19623574455047286333,0,1734421540204430383584781729447294,199887.0,,,,
18541472,2023-11-10 12:13:23,SWAP,0xef9b8cf5179314736614f2fabdbe8e341edafec6a5f8ceaf5b13a5990fef8de0,71,188,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-6256779822,3000000000000000000,19623574455047286333,0,1734433646339622176764213178720633,199887.0,,,,
18541472,2023-11-10 12:13:23,SWAP,0xf491d9262a3d8ed7ab8b830bee59d1c799ec49070a3dfb434d79b817b8fcbe37,72,199,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-5474610696,2625000000000000000,19623574455047286333,0,1734444239207914995796215696834805,199887.0,,,,
18541472,2023-11-10 12:13:23,SWAP,0x18506565ee0a17df9488d695ad6ed1ac7c407b1bebddcf6d45568b01c666cc12,88,219,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-611066683,293000000000000000,19623574455047286333,0,1734445421573785394263406835047167,199887.0,,,,
18541473,2023-11-10 12:13:35,SWAP,0xb71c7ed3e10d3c3924440a231727c453425bb1223732bf801b0a092836d98a50,0,2,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-494955549808,237457240946391384064,19617893763406431222,0,1735403861635362212234778771464832,199898.0,,,,
18541473,2023-11-10 12:13:35,SWAP,0x4a262e5330b8312dac86e66ff575e5d768ddd827d1d4ce8b7c33632137a9c8e7,6,25,,0xd19dc09880685dd8cf60687d57936358582876b5,0xd19dc09880685dd8cf60687d57936358582876b5,7070235546,-3390433307783463989,19617893763406431222,0,1735390169146028627396267994246838,199898.0,,,,
18541473,2023-11-10 12:13:35,SWAP,0xf884d7e30219173b06d30f9b0cfeefcc2b670f1570f31d2a7675454f778d01d9,14,51,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,5000000000,-2397648294588422100,19617893763406431222,0,1735380486084685414394843045217214,199898.0,,,,
18541474,2023-11-10 12:13:47,SWAP,0xce0bff0986a66cfed026edb231e3ad92b7e1112a4440e1bbb80f4f3e5f94d121,0,2,,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,-901576311253,433198872177485590276,19618951757928162122,0,1737129033705048838751339759253777,199918.0,,,,
18541474,2023-11-10 12:13:47,SWAP,0xcf9dee8598f82ef24076bf061f49dbbba09bc3e200ace33d01f537f325c492b7,18,80,,0x5079fc00f00f30000e0c8c083801cfde000008b6,0x5079fc00f00f30000e0c8c083801cfde000008b6,20303838292,-9755647176706724174,19618951757928162122,0,1737089637002845541831547267979664,199917.0,,,,
18541474,2023-11-10 12:13:47,SWAP,0x722e662b4706336790d565160560451357b076dfed0e08565d72198943632adb,24,129,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x665ad02a58d1c6a9a24ca0de5ae2c5cb09ac1544,-330887370313,159200000000000000000,19679885987701878614,0,1737730824865304853415317870437233,199925.0,,,,
18541474,2023-11-10 12:13:47,SWAP,0xf2020fe0469d733c8fc50e8f793779abdf42e7bf316f13b90daff48b3f6913e4,25,136,,0x0eae044f00b0af300500f090ea00027097d03000,0x0eae044f00b0af300500f090ea00027097d03000,11795906107,-5671712930333712828,19679885987701878614,0,1737707991430494329504757808859010,199924.0,,,,
18541474,2023-11-10 12:13:47,SWAP,0xbf4cda67bd8c54c5b99535ec548fd39213edfc05e14c0a37e734ce7068ffddb4,47,261,,0xe4000004000bd8006e00720000d27d1fa000d43e,0xe4000004000bd8006e00720000d27d1fa000d43e,9594019421,-4612890862226453345,19679885987701878614,0,1737689420648777330325100677403103,199924.0,,,,
18541475,2023-11-10 12:13:59,SWAP,0x464b48ddfaa3b29a86f399202fd343f6b0efe89c2617af1df296e9d5a76f4776,5,44,,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,49995856666,-24036862197504494518,19679885987701878614,0,1737592651977164754115405552142283,199923.0,,,,
18541475,2023-11-10 12:13:59,SWAP,0x72dae772116483423f24655b4e0f3699614fbb6908b3fd6a4aa2f81e95d148ef,7,60,,0x798c275795e74d2548a84461fdb9844dfc9610ab,0x798c275795e74d2548a84461fdb9844dfc9610ab,14382120823,-6914098293888770333,19679885987701878614,0,1737564816891961001586467504435553,199923.0,,,,
18541475,2023-11-10 12:13:59,SWAP,0x5f447955d19fb4a8850b58472cf3d8acb5a2e20b35d0e0c128866f54e003df51,15,134,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x510100d5143e011db24e2aa38abe85d73d5b2177,23638413901,-11363511544832090563,19679885987701878614,0,1737519069160497044578487805044218,199922.0,,,,
18541475,2023-11-10 12:13:59,SWAP,0x7ca3ed66566ac0adcdf0c853a3158d1c0a0893aa066610a25e9180cdca2333b4,16,143,,0x53facee52e897740b140f5304e9cd9dc6238d735,0x53facee52e897740b140f5304e9cd9dc6238d735,6748729207,-3244154494234068642,19679885987701878614,0,1737506008698680793358175142812906,199922.0,,,,
18541475,2023-11-10 12:13:59,SWAP,0xae21a8429dfcf2a622a8ae7d4d3e39677e872999937eee33046f65dd4bad4ed2,159,441,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x7f0db8a41e0a444c5167ee8ed030902845aa5c6a,-3631443112,1747397327033549856,19679885987701878614,0,1737513039931379497738217989297865,199922.0,,,,
18541476,2023-11-10 12:14:11,SWAP,0x055760a2068073b6a0a91d6c07f17815c6559edf49c0f0b6cb95ff7823715cc2,2,21,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,11475815888,-5516426006469701764,19679885987701878614,0,1737490831657591142673944984491189,199922.0,,,,
18541476,2023-11-10 12:14:11,SWAP,0x98e54c67f89df05a0b400cbe4ad82ef23a146261e54357e76b0b2710ac2c4b2e,13,72,,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,-93608026617,45046543403267750741,19679885987701878614,0,1737672091365409489965112744151220,199924.0,,,,
18541476,2023-11-10 12:14:11,SWAP,0x7d9edd4ed1a29cbfab7898ecd3602721b1ed915a17eeb1a4c0bb4c4776f96c13,15,89,,0x286774e88f83a6829ad2e8c36114e06aaf7dcf3e,0x286774e88f83a6829ad2e8c36114e06aaf7dcf3e,28260352861,-13586988006349608717,19679885987701878614,0,1737617392263264328991469987905492,199923.0,,,,
18541476,2023-11-10 12:14:11,SWAP,0x94aada32d6b9bede7424ac426f634dcaa61a37d781bae1a28de5f6e48f254b0e,17,99,,0x5079fc00f00f30000e0c8c083801cfde000008b6,0x5079fc00f00f30000e0c8c083801cfde000008b6,15843736777,-7616963859332520217,19679885987701878614,0,1737586727550527192538711954746629,199923.0,,,,
18541477,2023-11-10 12:14:23,SWAP,0x01c3171af51e936bc47ba7e11f53c79eebc93ff7eeb623da7eb4f6ba7448ea50,5,31,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,5000000000,-2403721775523073103,19679885987701878614,0,1737577050540223920095742666831134,199923.0,,,,
18541478,2023-11-10 12:14:35,SWAP,0xf33eb7f5231bbad6b4d2dc69fd802c3948e7fa6a266485b1c516427f9dc11c0a,2,25,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,7472402596,-3592265461573300547,19679885987701878614,0,1737562588637753460537149318232700,199923.0,,,,
18541479,2023-11-10 12:14:47,SWAP,0xf44267bffb457ba8a0c1b5169958ce31adb17d1b372afb33a4b7f91c7d1175a7,1,6,,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,124804687500,-59989476866515963933,19679885987701878614,0,1737321080326917913711733743183987,199920.0,,,,
18541479,2023-11-10 12:14:47,SWAP,0x98dfdfd8850c2745a94c455dcf27ba5654b399dfef950f3cbc43c8797a676246,6,27,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,5000000000,-2402986858045561312,19679885987701878614,0,1737311406275278191416532925739410,199920.0,,,,
18541479,2023-11-10 12:14:47,SWAP,0x2956f53531b04e70e5da5ec384d375ecf25212a343b3ffa68491c57876769758,131,243,,0xe37e799d5077682fa0a244d46e5649f71457bd09,0x1111111254eeb25477b68fb85ed929f73a960582,-19732642423,9493102519118960254,19679885987701878614,0,1737349604921809199070040083935998,199920.0,,,,
18541482,2023-11-10 12:15:23,SWAP,0x8e3d0bf9d2d278d1a9fe19438fef795bd70151e3d13d3cacb04c8ec15e4d36f6,3,33,,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,152950427839,-73497854047208017966,19618951757928162122,0,1737053006705393011038122569598557,199917.0,,,,
18541483,2023-11-10 12:15:35,SWAP,0x903b23760e804a9f80ce1e8d6887f954b97533587682e86689f723236dc6c6aa,1,22,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,3926231868,-1886356672915420808,19618951757928162122,0,1737045388939934098838218554251518,199917.0,,,,
18541483,2023-11-10 12:15:35,SWAP,0xa8b33e0111eb955175dbdbd1c8e5d64da1e4490724b00b3d66299c0c193d6fc6,5,56,,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,314489939108,-151042856884767685327,19618951757928162122,0,1736435425259940377802330545402694,199910.0,,,,
18541483,2023-11-10 12:15:35,SWAP,0x5550dedd0bb2792c4492b6c121e89b2575d6e0fa46789dd14c605ad9e4735127,30,190,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-3121148526,1500000000000000000,19618951757928162122,0,1736441479753784653136733824869181,199910.0,,,,
18541484,2023-11-10 12:15:47,SWAP,0x369dd2ddfdb88e29b37c03bcd6ca08e01ecd7e2764820d088bc5bc4f3da3cf27,8,51,,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,316338554137,-151824788990803970123,19618828053230295979,0,1735828354672763718367339930957521,199903.0,,,,
18541484,2023-11-10 12:15:47,SWAP,0xa3987c26b915f0d876e9a9a370b0f50398c50acc3a78cf02af6f4d2b26f36cce,18,121,,0x6a5ef39f58c80e42642b9210bf74f20666a2e6b6,0xa7b3bcc6c88da2856867d29f11c67c3a85634882,-1253696308,602094341276484224,19618828053230295979,0,1735830784939076061217033429617694,199903.0,,,,
18541484,2023-11-10 12:15:47,SWAP,0xe987be22c885e1d378221f64a3647dd9a62f225534d1867950770c5d83493f1b,130,304,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,31500000000,-15112408621462339937,19618828053230295979,0,1735769755383029463202983766273143,199902.0,,,,
18541486,2023-11-10 12:16:11,SWAP,0x46dce230cd5e7338814a4584253165dec0e544bd682816dd30a89b3a4721f333,1,14,,0x767c8bb1574bee5d4fe35e27e0003c89d43c5121,0x2d722c96f79d149dd21e9ef36f93fc12906ce9f8,187251933184,-89813871095794409340,19617893763406431222,0,1735407046818248466294051376079796,199898.0,,,,
18541486,2023-11-10 12:16:11,SWAP,0xf9b08da61975dc4da2ec1a4ed33f192254ea05cf11bafe3e16a90b7270828635,118,288,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,10000000000,-4795363106193549532,19617893763406431222,0,1735387680426928665421757099456771,199898.0,,,,
18541487,2023-11-10 12:16:23,SWAP,0x498ca5333fb905a80117e5f200d7cad3019328d2370727975b5d6fdf3a629480,32,104,,0xb2d392abb24e79baf51eec7e2a9955509a42663b,0xb2d392abb24e79baf51eec7e2a9955509a42663b,-10416310068,5000000000000000000,19617893763406431222,0,1735407863161473981102476905464281,199898.0,,,,
18541487,2023-11-10 12:16:23,SWAP,0x4419997a1362eec5e1939441f66a85f5db73d1111cbce6783a176c650db1ffb2,84,207,,0x356cfd6e6d0000400000003900b415f80669009e,0x356cfd6e6d0000400000003900b415f80669009e,9485274261,-4548540315929244010,19617893763406431222,0,1735389493580330396059287838828161,199898.0,,,,
18541488,2023-11-10 12:16:35,SWAP,0x4457b3e97ed942b0bb8810f35eaaf1a2a84801b1b3df35a8796e3588f17eefe1,3,26,,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,290736326461,-139372141611014572330,19617893763406431222,0,1734826629961091325952341156737933,199891.0,,,,
18541488,2023-11-10 12:16:35,SWAP,0x17dc1f9bf4552f5ca009ac443603af34b34dc3d54b1c57880f6a7385387e5ead,6,43,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,5000000000,-2396091358704216820,19617893763406431222,0,1734816953187536738261873566780969,199891.0,,,,
18541488,2023-11-10 12:16:35,SWAP,0x58cbd54b5b208903ee0744bd450586a70d74cfd2b74632fcc11d3716f0d7c3f7,11,75,,0xe592427a0aece92de3edee1f18e0157c05861564,0x9008d19f58aabd9ed0d60971565aa8510560ab41,-4002632299,1920051975177557102,19617893763406431222,0,1734824703567402381799395920362005,199891.0,,,,
18541488,2023-11-10 12:16:35,SWAP,0x736e148dab36ac199c480ae67eee39b7a73cfc9a4cc0113acdab3177ef4ed4bc,24,134,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,8013610091,-3840246938417116213,19617893763406431222,0,1734809194475947347500057647826212,199891.0,,,,
18541488,2023-11-10 12:16:35,SWAP,0x96db60bab83778e51d689c500d6be3865359ad8623750dabaa3d21212e33c8ac,130,296,,0x3b3ae790df4f312e745d270119c6052904fb6790,0x3b3ae790df4f312e745d270119c6052904fb6790,-5211659310,2500000000000000000,19617893763406431222,0,1734819285843220005340417550829967,199891.0,,,,
18541488,2023-11-10 12:16:35,SWAP,0x6c9c247f99c0d6f6eb91394ba0530376c130f4317fb6a19be7e39903a95bdf1f,217,467,,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582,1020113586,-488855101051549448,19617893763406431222,0,1734817311569536033975734503752636,199891.0,,,,
18541491,2023-11-10 12:17:11,SWAP,0x0a0bcb6795a12613de5974fb240dd56fe7abf887e50a164f25e55d0e14283d34,1,16,,0x328f89d85c37f6063ed8117ad97c7792066750ac,0xa7b3bcc6c88da2856867d29f11c67c3a85634882,-3922910657,1881810327036857291,19617893763406431222,0,1734824907585195077691407237480933,199891.0,,,,
18541491,2023-11-10 12:17:11,SWAP,0x623e1c6df8de00d74d71e03400cc058d2492a7659b11be47843f8dc375eebeeb,5,48,,0x4128c361da41df0a14d0b48badd37e6d2135c3ed,0x4128c361da41df0a14d0b48badd37e6d2135c3ed,24290163738,-11640016681090154496,19617893763406431222,0,1734777898607350657673748358693766,199891.0,,,,
18541492,2023-11-10 12:17:23,SWAP,0x470952a8a875406fe83bdaec6d25ea31f698cb4f28fdd87b51809458c70f15a3,116,266,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-5628792519,2700000000000000000,19617893763406431222,0,1734788797284005128141337053937821,199891.0,,,,
18541493,2023-11-10 12:17:35,SWAP,0x44e428069817b8f64e9e9753ff1dea82c4d50b3a082e34caf7cf68422f634a2e,4,37,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2500000000,-1197996767799444623,19617893763406431222,0,1734783959094760377290089592636896,199891.0,,,,
18541493,2023-11-10 12:17:35,SWAP,0x2952068b197804d6bb1ffc3716e92beda0e82e2f38b94d115f063ad2e0e3876f,6,55,,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xf4d34d7fdd2ed5d57c6f583237bb038fc3839d17,8361624447,-4006831073601101169,19617893763406431222,0,1734767777242248838868590278192886,199891.0,,,,
18541493,2023-11-10 12:17:35,SWAP,0x95f52a568fa6365fde34051cd08734bc8271e77f695aa9088028e5ff959df5b7,7,73,,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,1224683743,-586853479363465933,19617893763406431222,0,1734765407195627330569072890442434,199891.0,,,,
18541494,2023-11-10 12:17:47,SWAP,0x18a2ff60e40423237a26827da2dd3130bc34c7d332d5a0b478d6aab9e7d28037,1,18,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,8169537925,-3914701686012024155,19617893763406431222,0,1734749597413745813726841045886817,199890.0,,,,
18541494,2023-11-10 12:17:47,SWAP,0x128b3cc6a6eae351e6e36679799a7de954c36309e15789ce51b96f8b4c30fdb5,61,214,,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-4378098696,2100000000000000000,19617893763406431222,0,1734758074162254846312743364409971,199890.0,,,,
