block_number,block_timestamp,tx_type,transaction_hash,transaction_index,log_index,reserve,owner,amount,liquidator,debt_asset,debt_amount,atoken
52015939,2024-01-06 18:22:28,AAVE_SUPPLY,0x03aed499fe6e5b09fbc1d72c6411bbc61e67c593f0b5c070e782181b9c19695f,43,307,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0c1e662d778c3aec7687773cb9719081e8909365,76940802,,,,
52015985,2024-01-06 18:24:06,AAVE_WITHDRAW,0x432b4be2b42a379888ba3f2de1d04a0471744556f28aa70013a73d0b6d541e10,169,756,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xbb269cc63fdac8c03c5c6e1e9a0553d300727ad1,1500000000,,,,
52016005,2024-01-06 18:24:48,AAVE_WITHDRAW,0x17ea9e68722f873cf5ed4a521565481fccdb8ff2ef07114691c05d5a86e3c6c2,59,263,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0c1e662d778c3aec7687773cb9719081e8909365,76940838,,,,
52016037,2024-01-06 18:25:56,AAVE_SUPPLY,0x231d1239011f2f1adeb287513fc00136a176a80285f0a09508500bfce2401873,70,630,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x5dcad8c4ba35406c6e8eb292fe6b414a11b8b0ec,8806833,,,,
52016065,2024-01-06 18:26:56,AAVE_REPAY,0x599c69394f40e56f95cf854c69f3a1203b993c2ed56f8a2734b06321ac86162b,99,426,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8f243b3c567248fcf9c820caf8d073243b2533d1,7543614941,,,,0.0
52016101,2024-01-06 18:28:27,AAVE_REPAY,0x4332163649b750b53d0e321c10c01392957309bedea19379128fe64dd644dfe4,91,383,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9e3471bf5f07470afc521a41f17bee4764931268,20000000000,,,,0.0
52016130,2024-01-06 18:29:49,AAVE_REPAY,0x3e7ac2baf456050f389a5e4cccd49a24d169fedb2301ff30fb062efc482a5324,47,517,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x827c691f829a34a2d7b7ad31d77a0c9b58feaa4b,30000000000,,,,0.0
52016135,2024-01-06 18:29:59,AAVE_BORROW,0xff6e67e2009415412bb136ca075d0b2be09b039e70c1d5edf549d62ef005e610,56,250,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xaf6981d9e918192345d70223b71ba840020d3afa,30000000,,,,
52016343,2024-01-06 18:38:09,AAVE_SUPPLY,0x827319fbc6a4da73cc6dee648e3bb3709cae94232e19683840cc93a8540ccce1,112,441,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x714f417a80934793b2460f54a13f76c8b02535b2,159754592,,,,
52016444,2024-01-06 18:41:59,AAVE_SUPPLY,0x16c0a1152c5d68231feacf5c3cfab86db9180f3d31c275ed9bdebf2904c38b0c,53,266,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x5dcad8c4ba35406c6e8eb292fe6b414a11b8b0ec,8801909,,,,
52016456,2024-01-06 18:42:25,AAVE_BORROW,0xe7e6b195112866fb0ddd2f6c14f041e1b442349ca8bc8f4ea797e9608dea836a,36,193,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,7500000000,,,,
52016496,2024-01-06 18:44:23,AAVE_SUPPLY,0x880cf84a7f1695ae619544edcd39ae5618bc417ada255be8efd52af23a21f3e7,132,627,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,7500000000,,,,
52016512,2024-01-06 18:44:57,AAVE_REPAY,0x930c35ddfdfd8d7041a7633df1bb53bf91df84cee56534dc60739d953b238782,20,109,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xa4a7f98116da79fea5f40d76490faeb483d85b73,5321833622,,,,0.0
52016530,2024-01-06 18:45:35,AAVE_REPAY,0x4a2056a4db883938e50667cb3cdbb09c4615d3e3e16c609eb14bcfa777ac4090,59,1617,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x59c3d7966837e8c6b96251b6ea0ef2cd4b17015c,18929859771,,,,0.0
52016544,2024-01-06 18:46:05,AAVE_BORROW,0x103f3ed2b9fcdf5404287fea6e16734b8d23af82a9705050627ea4028e42a879,51,278,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,5000000000,,,,
52016564,2024-01-06 18:46:47,AAVE_SUPPLY,0xf6015ee53fba5874fe850c836ba4157dd851d7fc1819a0a457d01b4356c6e6f3,36,183,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,5000000000,,,,
52016566,2024-01-06 18:46:51,AAVE_SUPPLY,0xd84cc6a1e213513dfb8348644d0d7ca0f70d064f6ff718435be9117191f0cffa,28,169,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xa4a7f98116da79fea5f40d76490faeb483d85b73,3788394587,,,,
52016576,2024-01-06 18:47:13,AAVE_SUPPLY,0x1642a1281a7b3f48ecb63dea823921fe060672250eebf217aaf9bbb3d55f7839,95,443,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x37cae2d3c6b1f7590c564162f382b54a139af63f,918499,,,,
52016631,2024-01-06 18:49:09,AAVE_BORROW,0x80b635b6484d567d0de9b4e38fbca4846fa38c5c7931c6eb05565275cbf567b7,109,564,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,3500000000,,,,
52016653,2024-01-06 18:49:56,AAVE_SUPPLY,0xad6e21ced020a1ca011b26cd159ed41ea46bd7d3852855c2640a39403008d34a,41,1108,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,3500000000,,,,
52016658,2024-01-06 18:50:11,AAVE_SUPPLY,0x0cfac3abbb3c2315db806f7ed1dc5c7c7da9953111f103389b3765f6b9c4d405,38,209,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x5dcad8c4ba35406c6e8eb292fe6b414a11b8b0ec,8822764,,,,
52016678,2024-01-06 18:50:53,AAVE_SUPPLY,0x04314638500ae3b35e1588fb0ec2e1b48472c5182a35d9613bf04602c13c9205,68,706,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x5dcad8c4ba35406c6e8eb292fe6b414a11b8b0ec,8821244,,,,
52016688,2024-01-06 18:51:15,AAVE_BORROW,0xd78fa3d28e99e295bc4291333bada0c489f04a803c9c4a605cb17a621b561aa4,64,871,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,3000000000,,,,
52016695,2024-01-06 18:51:29,AAVE_BORROW,0x401556569b514310185fc9ff994d9776728da552565863146c51c8058e3437ab,42,216,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xb9742b374cb9829b1a3421d5fbb7be51f8b321bf,250000000,,,,
52016695,2024-01-06 18:51:29,AAVE_SUPPLY,0xaf1d16293f36f493d2fe6634c42c385ac314f94e22c70e31dbde0e936615cfea,59,698,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xbf42e0770a1a7d5354fbd6070503273188519aa3,22062087,,,,
52016703,2024-01-06 18:51:45,AAVE_SUPPLY,0x62af215bead11f840d50e6e5e7002494f16b8d0575c3292c62588a4b7490688d,71,271,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,3000000000,,,,
52016709,2024-01-06 18:52:11,AAVE_SUPPLY,0xe89930d07350380c960baa6a6261ecc58d007153eae42d5b38b42f465d913fd3,159,671,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x5dcad8c4ba35406c6e8eb292fe6b414a11b8b0ec,8824813,,,,
52016715,2024-01-06 18:52:35,AAVE_BORROW,0x28e99e0730b1ff4df0667de283fc65e78e1e37aad6a95e6f1e5af377dadba33f,76,295,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,2500000000,,,,
52016725,2024-01-06 18:53:05,AAVE_SUPPLY,0x5cfa8d221e3384781a9993c1496ed6c53fcae465a5a6935f78b8f35c0ff83dff,39,154,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,2500000000,,,,
52016743,2024-01-06 18:53:43,AAVE_REPAY,0x78d035693d35a2956286f10ed73cb955b0a57a9da1aadcfe77c455a4f64bd475,77,1123,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x3e23345f2261f85cac67ae6617f46d81f2ba8343,3852916,,,,0.0
52016829,2024-01-06 18:56:51,AAVE_SUPPLY,0x6a1fa1a6fe123d1549fbae896049420da78b7d64a2cda41c5fb152cf6babc655,46,215,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xe04e555e854619a300afd8b8c108ae2b58884258,270000000,,,,
52016832,2024-01-06 18:56:59,AAVE_SUPPLY,0xae2c67f2b88246e341d714aa703de53384b19db8990fb7c881bd5d501177b6a8,78,1478,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x88f152a23d1d226fa958c6ac5de405d17f90c44b,5011626015,,,,
52016929,2024-01-06 19:00:57,AAVE_REPAY,0x80b88b6d1b5a06beeb0383f2bac43e3894d291e58a42769af23c5e67ad7f93ab,114,981,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xa4010a91a9c5f9bab0fe739699f366c5b426530e,1031701014,,,,0.0
52016990,2024-01-06 19:03:05,AAVE_REPAY,0x3de437c6bb90994dec4d3a41c3778c2f6666098ae47fb55b0aa0482ec7f1aa8e,84,873,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc791eacf318092031acdd9dd81670d720db191f3,700000000,,,,0.0
52016998,2024-01-06 19:03:23,AAVE_BORROW,0x6dd8817389b9c8134bff9dc4e75dacc9b8c00583560c0abaa2b4031c1e0e88a4,53,264,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,1750000000,,,,
52017006,2024-01-06 19:03:39,AAVE_SUPPLY,0xc139fc376cd9a407fbce3561ad90ba12ff08f6869d19df7077ebe66887dac49f,61,314,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xbd27e1389a945dfe85e822169fef2aa8f3e498b6,380698543670,,,,
52017015,2024-01-06 19:03:59,AAVE_SUPPLY,0x979d7476143c6f6aa78212491c752aa59793196374e4634c99ee608c83b0132e,30,106,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,1750000000,,,,
52017024,2024-01-06 19:04:19,AAVE_WITHDRAW,0xdafacc910d33bd378d7433fd16d48373ada8add759c0ceceef95ab33489638c3,89,505,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x1dc6074361a3cddee55a61c92bcf7de1667e1096,100000000000,,,,
52017069,2024-01-06 19:05:53,AAVE_SUPPLY,0x9749cf173029059dc0cdf01ee20c105421348905fe8363fc1b12dfc125687949,90,909,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x385590d716a4de40cc9c73dbaad7ec21ad9479a0,43947354172,,,,
52017070,2024-01-06 19:05:55,AAVE_BORROW,0xecff4dc25ed85c89ef99363d4589591b7d780ca5d6e986579b926e96c1fb8626,63,642,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,1250000000,,,,
52017084,2024-01-06 19:06:25,AAVE_BORROW,0xd89085fe0b49c5d2805277c90e1a40d2156b7519267f4d5f0369d2f61ab7b2ad,46,241,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8760cb857abd4d41f1e9cc3c5c8abcbb01eae8c5,41817146,,,,
52017084,2024-01-06 19:06:25,AAVE_REPAY,0xd89085fe0b49c5d2805277c90e1a40d2156b7519267f4d5f0369d2f61ab7b2ad,46,248,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8760cb857abd4d41f1e9cc3c5c8abcbb01eae8c5,41775,,,,0.0
52017085,2024-01-06 19:06:27,AAVE_SUPPLY,0x2ce813ce3a57d52360d199c6f7f0151244edd8c10ed62fe78268d566eff9e7b2,33,179,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,1250000000,,,,
52017090,2024-01-06 19:06:39,AAVE_WITHDRAW,0x55a931ac185664a93ca58a936a275863a572c31f9935296e55a98878cc78ff36,46,337,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x30666fe60ead787492c7609011e3901300a1b405,75000000,,,,
52017118,2024-01-06 19:07:37,AAVE_BORROW,0x0fe22da1191fa9c47d51698edd2df4a0e18cb3087301246919fc8ebc50995010,75,386,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,1000000000,,,,
52017122,2024-01-06 19:07:47,AAVE_WITHDRAW,0x9008d8917d37c9271a68b942b6ad14eaf46107b3c659a2786ade7bb616d809e9,44,261,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,75000000,,,,
52017140,2024-01-06 19:08:35,AAVE_SUPPLY,0xff8fe2b46c54fe104bb45d69c208455cb4706f9f2572d4043094232c6ea1011e,76,425,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,1000000000,,,,
52017143,2024-01-06 19:08:47,AAVE_WITHDRAW,0x71b3bbc33fc5b02c04b0f7d63ab04fc1e7585f237d728711ee9787ae7e3048c3,90,408,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x30666fe60ead787492c7609011e3901300a1b405,75000000,,,,
52017147,2024-01-06 19:09:03,AAVE_SUPPLY,0x10e66553fa76a0b8b23d34b799113cb771fb67e065e631abad3a2227a170cc63,107,489,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9776dc75f1bf6d771f72b8bc9bbdeb07851e611f,100,,,,
52017156,2024-01-06 19:09:31,AAVE_SUPPLY,0x5454623eb0bb1d21ddd7c2c2d9154ff613c3f60292869aadbc96bdb8af5c6e81,80,878,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8a4c3eda6861a7e53a54daed7f7e35356ff9fef3,100,,,,
52017157,2024-01-06 19:09:33,AAVE_WITHDRAW,0x495cbcced5aa417a4f9acaec87833d8e9f9436ebdd0444d714ff92428511ed39,57,313,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,75000000,,,,
52017201,2024-01-06 19:11:07,AAVE_WITHDRAW,0x695b75d5fe9847d10f46e663ce2dd7c8eab6d067a11ad13bf385576f68e64e6c,121,549,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,75000000,,,,
52017205,2024-01-06 19:11:15,AAVE_WITHDRAW,0x132054bca8819ef0014f6f2a5ee8cf37337e3472a7fa8d69e1d8dcd39dae687f,63,314,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,16057810106,,,,
52017235,2024-01-06 19:12:19,AAVE_WITHDRAW,0x1cb7a751f5aed1a3b58f6ab602b568fe990c2963ffcb5d7655b23c8739446bd0,61,371,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xe37e799d5077682fa0a244d46e5649f71457bd09,49652433,,,,
52017275,2024-01-06 19:13:43,AAVE_WITHDRAW,0x63dbd07922e41441fcb09a32050fd31f8d1910b092171a2af16c72e6e93a3a2c,66,288,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,50000000,,,,
52017294,2024-01-06 19:14:53,AAVE_SUPPLY,0xd91a4997637af18626ec3cfa5d1fdf072210a30651baaf540943b5110477e887,108,551,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x30666fe60ead787492c7609011e3901300a1b405,125000000,,,,
52017335,2024-01-06 19:16:23,AAVE_REPAY,0xfefbd0c37b38c4b746b69bc787a5e4d9a089136e309ed4c940dd1529df61b27b,39,224,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xb4f7141ce59f4f0f471cf7bdaba288cad75b2813,1998738821,,,,0.0
52017381,2024-01-06 19:18:01,AAVE_REPAY,0xb7d4541d2b95fd7ef1929b6024813d6ec1b27c74bcdad55e70d8b9d55b10d5ca,172,894,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xb4f7141ce59f4f0f471cf7bdaba288cad75b2813,10724122,,,,0.0
52017412,2024-01-06 19:19:07,AAVE_WITHDRAW,0xa54f5863f20e74f6fc28a4dc9dbdf91c05c62f901176ecc9047892f5f6184411,67,301,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,500250000,,,,
52017451,2024-01-06 19:20:29,AAVE_WITHDRAW,0xd7cdee90cc944eaa1f0e796b204fe0aa609d555168a40974982292af3a2e386e,52,178,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xfe99cc4664a939f826dbeb545c1aad4c89ee737a,100027346701,,,,
52017463,2024-01-06 19:20:55,AAVE_WITHDRAW,0xf5603379736cdc7ac9306c993b7dba2c3b867f7780d728cba9f6d6d194e0c8f6,78,352,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,15007500,,,,
52017464,2024-01-06 19:20:57,AAVE_WITHDRAW,0x4e6e78145e00dfe8e68e5e656ea75de7a9b211c526d0a0ad22a0f69adbf5cf28,28,129,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x301f221bc732907e2da2dbbfaa8f8f6847c170c3,152091002,,,,
52017464,2024-01-06 19:20:57,AAVE_WITHDRAW,0x4e6e78145e00dfe8e68e5e656ea75de7a9b211c526d0a0ad22a0f69adbf5cf28,28,159,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x301f221bc732907e2da2dbbfaa8f8f6847c170c3,152091002,,,,
52017464,2024-01-06 19:20:57,AAVE_WITHDRAW,0x4e6e78145e00dfe8e68e5e656ea75de7a9b211c526d0a0ad22a0f69adbf5cf28,28,196,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xb94b8749f69c7af0e352390d7fa8fe8c4c4f5d23,4720577,,,,
52017508,2024-01-06 19:22:41,AAVE_WITHDRAW,0x61ed82509dfe5e6e8e2027144f60b280d681b0d048203dd34f862e728d9bedc5,74,290,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x78f8bd884c3d738b74b420540659c82f392820e0,51000000,,,,
52017536,2024-01-06 19:24:03,AAVE_BORROW,0x0e5d88e27bbc9eaa2c617f19bcceeafdc8fb68eb97174a6a3039ff4105396b13,37,225,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xfcb9dfc1588dea5dbea099398b646ad119381f80,200000000,,,,
52017632,2024-01-06 19:27:27,AAVE_BORROW,0x884f8a8c361adcece7c1655fd3dec3513c74d66027fe0fbdfcf53121022ced0d,103,508,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xb5e80f8642f0856a9660ed05923fcccc7cfc0fa1,250000000,,,,
52017643,2024-01-06 19:27:49,AAVE_SUPPLY,0xcbe97c3bd92f89b642d1c29aecf34b11aa32b01773791d81e012ca0375eeb810,51,312,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8f243b3c567248fcf9c820caf8d073243b2533d1,12449940980,,,,
52017671,2024-01-06 19:28:49,AAVE_BORROW,0xb01105f3048941a172ff239499342daef288913da2a688c2de67e85928f09a32,59,233,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8f243b3c567248fcf9c820caf8d073243b2533d1,9338000000,,,,
52017694,2024-01-06 19:29:37,AAVE_WITHDRAW,0x2d741fd9204f030884fbbdec3a3169ed693cd10cda8f31440ad44f82c6dac772,153,445,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x78f8bd884c3d738b74b420540659c82f392820e0,3030238333,,,,
52017697,2024-01-06 19:29:49,AAVE_REPAY,0x1d6cdae1d3cb70984a691dd65aea6daae36ad3f39c7d8fade4dd6b15388998c8,180,778,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8f243b3c567248fcf9c820caf8d073243b2533d1,9338001702,,,,0.0
52018095,2024-01-06 19:45:25,AAVE_SUPPLY,0x53a2b90035a114b8d14ad09974f70c58dfcc07a5beeddb9d020c599353c4d8df,83,733,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x61ac8e077b51b60da16612aaf0f4e9700d85f4a9,73120,,,,
52018200,2024-01-06 19:49:09,AAVE_WITHDRAW,0x6f46f6abe28ab1a05a5872e398a4e60c5f1c3d7b13a2a7c096780ff00c468ddf,60,274,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,28000000,,,,
52018208,2024-01-06 19:49:27,AAVE_BORROW,0x204e775a1bdcf9f0542039419a224167a49d5e4640525c245ebaecefb58c4f4a,52,284,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x74a35bb2b4e56878992d6476dd4dfbd967265ae5,26192773794,,,,
52018328,2024-01-06 19:54:13,AAVE_BORROW,0x50dfd2afab36acbb0e038bb35429f9d57968c9d4b89050e02defe5acbcab0bd5,51,194,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x05c18ffc1c74cb67cb26bb5222aaf3355b74bbc3,1644137701,,,,
52018372,2024-01-06 19:55:47,AAVE_SUPPLY,0xbb733df9bcf4c04d5f8f6432922492662b039996bc0eb69a6ec17921bb29c928,42,181,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x05c18ffc1c74cb67cb26bb5222aaf3355b74bbc3,1644137701,,,,
52018384,2024-01-06 19:56:13,AAVE_SUPPLY,0x65ff68c431a857f5d5948bc6f433de3612dda628306e58eefcdeb50612bd78bf,74,494,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xa4d9df273da259cc75fc23703cd0cdfd797541e6,165971431,,,,
52018486,2024-01-06 19:59:53,AAVE_BORROW,0x4a44bcd927dc0bea0b649db073e8e554bf574dd298d2214e770bf9502165dc7f,75,318,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x05c18ffc1c74cb67cb26bb5222aaf3355b74bbc3,1500000000,,,,
52018502,2024-01-06 20:00:41,AAVE_WITHDRAW,0xa1526f18ec75af1fb3c781eed69e2fdfbac32029e1cd807a15bd90cb48d0b5a1,50,190,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xa9cffe466ba8a72707d1104de239c9ab477e2493,1660,,,,
52018529,2024-01-06 20:01:57,AAVE_SUPPLY,0x893cf56b267193f1da4b645f37b50c4ad50e55ac8a76c757e23509763a364a7a,79,390,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x05c18ffc1c74cb67cb26bb5222aaf3355b74bbc3,1500000000,,,,
52018545,2024-01-06 20:02:31,AAVE_WITHDRAW,0xf08e38b4b16cab8a92bcc38d289f803b06574183d7f649e26d064ac776d6d751,73,343,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,500000000,,,,
52018637,2024-01-06 20:05:45,AAVE_WITHDRAW,0xc3ca6ad0ebb9f60ea716430cbb08ee99e1c20edaad500eddf7c0b6d8fd607d39,61,244,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,500000000,,,,
52018668,2024-01-06 20:06:51,AAVE_SUPPLY,0xb6f570317f2f8ef9869c8cccce8392cbd2981aea1239743fedb998d70e5d7e64,48,249,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xdd29d1be96ebfa36454cd5cce47ced14f0f5b1b5,12628448,,,,
52018681,2024-01-06 20:07:19,AAVE_SUPPLY,0xf604137d35c97a58d9734805a4f260ad6d81249f0821a9d5b4276ff78e9f16d5,57,366,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,449358970,,,,
52018715,2024-01-06 20:08:31,AAVE_SUPPLY,0x21856b200c36ba50faee30f8fa97d223d86dae28e5d2ba5390755cf1361d05a6,55,239,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,500000000,,,,
52018737,2024-01-06 20:09:23,AAVE_SUPPLY,0x7db6dcd01d41a853892e1e85454e0e04d151ed80b1dc6ec596e9ad771e95d4fa,98,453,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,449055696,,,,
52018797,2024-01-06 20:11:57,AAVE_SUPPLY,0x6910e833603a329436be682bb31ac598d175a60c0e044e6fe0e946caa46265d0,96,769,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,671633235,,,,
52018797,2024-01-06 20:11:57,AAVE_SUPPLY,0xa1c68235de25a9cb8fd886f4cf09bb2cf36ce262867514ffc63d1b298d6de62f,118,913,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x8f243b3c567248fcf9c820caf8d073243b2533d1,10020870812,,,,
52018813,2024-01-06 20:12:31,AAVE_SUPPLY,0xcf01f4e5d7e122d31c8400be95b460ff936ff0762cfe01c88aa54a6bff2f4b51,56,673,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,895806439,,,,
52018854,2024-01-06 20:13:59,AAVE_SUPPLY,0x8861f35027fb889b8067160cb025f19b0b22234746673fa2eb88f1d432df5f1b,52,206,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,1118801990,,,,
52018886,2024-01-06 20:15:21,AAVE_SUPPLY,0x17b3586d841133a8bfadbfc4bb2c3b4a4e839ad9b66f5e4125022a41834c9e02,71,334,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,1567155156,,,,
52018897,2024-01-06 20:16:03,AAVE_WITHDRAW,0x2e5fd18af802e4d763e2025d08c2e8134cb48064dd4c3a17336e3e58af69c41c,61,304,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,500000000,,,,
52018949,2024-01-06 20:17:53,AAVE_SUPPLY,0xdc752438cf801abd1a8fde06bd58024538ccc11364e153e215965cea2feb8edd,30,133,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xd3fc3818c64ad7210e6b339121232c092b045403,200049865,,,,
52019098,2024-01-06 20:23:09,AAVE_REPAY,0x3c1ca4c19f6ab8e04b5be4feade0dad402342bb84d4cc413a11075a7f527c860,36,243,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x257686219f711f80c700c6a3a975f65ab0b2f1e7,11000000,,,,0.0
52019153,2024-01-06 20:25:39,AAVE_WITHDRAW,0x9075a0af2e22bbcb8c2699f43b826b2fda8f82bfc84a16e8b6c1dc1e6b842877,67,279,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x52137d26af3bdd901a2ea08aa376fd4f508e5b30,21928571,,,,
