block_number,block_timestamp,tx_type,transaction_hash,transaction_index,log_index,reserve,owner,amount,liquidator,debt_asset,debt_amount,atoken
52003828,2024-01-06 10:50:35,AAVE_WITHDRAW,0xd661c6adbce0b883530f749f90f1cba6302dd6bab258e13ced38481e670a1a9d,87,414,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,36426800000000000,,,,
52004066,2024-01-06 10:59:01,AAVE_WITHDRAW,0xbcd382f98b822cd5a60810d028c1757fc097ed16298c8c319f886ebb8fc217a7,68,246,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xb0b589eea191e6594bbf592dddc046bcb48c3957,3047944651296255677,,,,
52004106,2024-01-06 11:01:09,AAVE_SUPPLY,0x189eedaeb199eb46700f1b572672fff5f6301011b2c3053391c93faca45094b1,143,647,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x686fd5913058933091842ebb505938a18d87021c,3047944651296255678,,,,
52004173,2024-01-06 11:03:46,AAVE_SUPPLY,0x7b47655ae46b5aad5ff148b1c436d2e4914eeffaccb6a2131f2b4b3120edcc47,62,316,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xa1b9d1ced65ec642ace67bd10874a445793388e7,98263257633368593,,,,
52004304,2024-01-06 11:09:30,AAVE_WITHDRAW,0x31c271f5bea43ace323687a70d870fd51f20bd33e9a184dbe07594c751527008,258,617,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xf221d4a60e5610c74b017ecb3eaef32ca61730fe,3420615637654507,,,,
52004366,2024-01-06 11:11:40,AAVE_REPAY,0xceca4070b5e0ece38a3a2b8f6c40c5dc637a4ba248f6a7490ec66b259e15d92d,63,199,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x19fcb0abb67dbeb847a7a5041975ced6bd915b5a,3884606072271137793,,,,0.0
52004379,2024-01-06 11:12:08,AAVE_SUPPLY,0x53e97536e4cd3ade8a9cdfa6d1a53d922f909af03bb83a7351e6260b22d3a5b0,52,172,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x04b917bff85f5400e87866111a3e46b4ed82e40d,10198876631821361348,,,,
52004487,2024-01-06 11:16:00,AAVE_REPAY,0xdfcfd47c6cd260806843674cd9c83b7ffeb46623e2cfe081867a2138ee3c54c5,57,279,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x19fcb0abb67dbeb847a7a5041975ced6bd915b5a,2997618044592420,,,,0.0
52004545,2024-01-06 11:18:04,AAVE_SUPPLY,0x2e4207d90d4583761b45f69dbcb2701b2d004ea9711de86b446a1893408998e9,25,99,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xb32b84494df2b99cae50683a4273cce4a21429bf,300000000000,,,,
52004577,2024-01-06 11:19:12,AAVE_WITHDRAW,0x1e698e29f8895a39dc9d95d830011b2ca5fc7e13eb5c8f4da61357b7aeab9ad6,105,1045,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xe3090207a2de94a856ea10a7e1bd36dd6145712b,89941230086796198,,,,
52004577,2024-01-06 11:19:12,AAVE_SUPPLY,0x1e698e29f8895a39dc9d95d830011b2ca5fc7e13eb5c8f4da61357b7aeab9ad6,105,1067,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x85244800dfca454c1be374f17d160b2b579afcf8,447049812342369,,,,
52004709,2024-01-06 11:24:24,AAVE_SUPPLY,0x7efdc4a9e757a7529b87227edf0e37361a0e5e29ea72f2b2ad710181b17e931e,119,554,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x2a38495a37552f0b019c3755d632d3b6f017ad02,1000000000000000,,,,
52004763,2024-01-06 11:26:18,AAVE_WITHDRAW,0x72627e66c48fa16d7822938935da8f45981b1a8c467036c970b5645514c75796,28,129,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x76c54cf89811d54c393aeceef2beeabf0bfbaae7,1322540521664143,,,,
52004781,2024-01-06 11:26:56,AAVE_REPAY,0x554f6551050bc8b0d0d44adbfe0ec4b22669017ccb455e9e41f54adae077942a,53,234,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x144a3cfc685ced2e4901478929fd952df82aab42,1471454752477616,,,,0.0
52004875,2024-01-06 11:30:16,AAVE_REPAY,0x20a304792e703704e7be819498084f45d9ffcbd7b634fcddf47ff15bb74f4426,58,340,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xb83f2d1b18f6f254ba53d23d25069c083d5b550c,1793496412328375,,,,0.0
52005216,2024-01-06 11:44:27,AAVE_BORROW,0x441fd04e92ce82949ec425dd9d3e990c77e544b2ab2be95858ddfbebc6d185ab,51,293,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd207f60347da737184bc950f375cf6b2f67ee106,110000000000000000,,,,
52005256,2024-01-06 11:45:51,AAVE_REPAY,0x9b2fee26c24d43195a57f17230ad4b3a404ec20d34285290de6e38fca752f5ef,48,229,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd207f60347da737184bc950f375cf6b2f67ee106,110000000000000000,,,,0.0
52005349,2024-01-06 11:49:09,AAVE_REPAY,0xeffbb999bc80ebf582d82871f904b1b16eb93d1fda67bf95d0aca2b365ca7dd2,18,70,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xae7853a2ab2d63e2d9804a4dd848a4c7f035ebff,19659683380485039,,,,0.0
52005526,2024-01-06 11:55:57,AAVE_SUPPLY,0x409b97ea5ec7a3de220879dc0be070012809430b49679fabff8383553a0bf09d,58,659,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x60a0d52252cee9b12095f35f909cf25cd59fb796,321627080081257842,,,,
52005660,2024-01-06 12:00:41,AAVE_SUPPLY,0xd15525e063b43083650d7dff427f0fe20b4337ef5b5719fcfa2e1e829361a172,32,153,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xa7a7ffe0520e90491e58c9c77f78d7cfc32d019e,740353368890,,,,
52005910,2024-01-06 12:11:09,AAVE_WITHDRAW,0x94844f4edf17fbf4f580dea69c5751c3768cb653bda5c6462a2c0cc6bb1264c6,69,277,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xb6a47f8ed6722b7ab9d7342e4d41f202b1401e40,463841874497062,,,,
52006103,2024-01-06 12:17:59,AAVE_SUPPLY,0x93a7149dceb096718f23db66888377c2e006d44a7fedaaea7422bfb553feaf5e,65,283,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x549a1652239df64dab643f3622488cfcc72375d4,102891864993761547,,,,
52006256,2024-01-06 12:23:57,AAVE_SUPPLY,0x50000af09a0fb61257686f4ba87a40d362770746642ac141ea698b8571cadd8e,109,458,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x549a1652239df64dab643f3622488cfcc72375d4,366820251329396448,,,,
52006315,2024-01-06 12:26:01,AAVE_WITHDRAW,0xedfa3237bdb8c41639dcb27f03da8a6e4214e2ae1a7c64058a51cf9ab676899c,65,268,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x25c494571d4763bf6723505f42598f57833f686c,1200000000000000000,,,,
52006443,2024-01-06 12:30:33,AAVE_SUPPLY,0x22d2a435fbb2db7a6123c1eda8d110c03915f9ba418660073bb7068133bb3009,54,199,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x549a1652239df64dab643f3622488cfcc72375d4,195010865880575498,,,,
52006503,2024-01-06 12:32:41,AAVE_BORROW,0x82966f8da3aecfd5e06144872e230b14814c2949cba323a096dfe1cc48ee2dd3,40,181,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x549a1652239df64dab643f3622488cfcc72375d4,300000000000000000,,,,
52006583,2024-01-06 12:35:47,AAVE_WITHDRAW,0x770c947034f3b3d925d535de1cae905a7afdad779032c435fa865806315245b9,132,681,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xe3090207a2de94a856ea10a7e1bd36dd6145712b,246820043602623071,,,,
52006616,2024-01-06 12:37:13,AAVE_WITHDRAW,0xd71a06b4d5dc7c7ff1213318a976bc12d9aa3ae953492d397c70b03304464362,68,305,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9c7fbad18b1b87f49aef35aa59ecc3d20431a539,74663486524591,,,,
52006627,2024-01-06 12:37:45,AAVE_SUPPLY,0x828633b3312d89d488af259fadc9a0df486b1e761111b796e465ecea83797549,228,608,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x549a1652239df64dab643f3622488cfcc72375d4,300000000000000000,,,,
52006729,2024-01-06 12:41:45,AAVE_BORROW,0xa4864303ccf968fab56b9849c633942c23e544679a2c42074b54bf95cd3a3671,69,272,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x549a1652239df64dab643f3622488cfcc72375d4,270000000000000000,,,,
52006768,2024-01-06 12:43:09,AAVE_SUPPLY,0x28d446e94af3c750ee82a1c7458299b073ff248b21fea5904ba26414d2f46895,199,871,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xccbf724f3e68d78149029495f5c940505681155a,10000000000000000,,,,
52006802,2024-01-06 12:44:21,AAVE_REPAY,0x8d229f13ccc3feabd8ae4035f878af5c4e555e7c221da899c4131655c1604175,52,672,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x549a1652239df64dab643f3622488cfcc72375d4,570000154039689022,,,,1.0
52006814,2024-01-06 12:44:45,AAVE_BORROW,0xdb6f6c8d5c0a097bdec6a2fb59e9812d333bb086481c4022d8dbcdcb7aabf19e,5,26,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc258d51d09bbfb9d99365e95d16d197a78469128,1500000000000000000,,,,
52006840,2024-01-06 12:45:41,AAVE_WITHDRAW,0x06f886ac73c1520697890b01caeb360e6ca4154901cb8370bc71ca899162a3b9,61,268,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x549a1652239df64dab643f3622488cfcc72375d4,300692815178334112,,,,
52006844,2024-01-06 12:45:49,AAVE_SUPPLY,0x355f493ca7fc80a787b914a0e705bea31c97b8cb7a77ee2d77188ceaa82bc776,67,284,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x67ec8f6695db86dd0cb1a5649517e072495706c7,9875182149984204,,,,
52006852,2024-01-06 12:46:07,AAVE_WITHDRAW,0xe48aad048cfc5de4f0af62d85606c69664fac9bc17a36192d1e8a3838cd6624a,135,993,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd49b299c03b9a41b01acec63aa6f1eb695c5e5f6,2000000000000000000,,,,
52006880,2024-01-06 12:47:07,AAVE_BORROW,0x63e255b4e8f8dc567f00e4dbdf201ec5f2d46e8c8633be1895cc1704d1268239,41,273,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc258d51d09bbfb9d99365e95d16d197a78469128,1250000000000000000,,,,
52006931,2024-01-06 12:48:55,AAVE_BORROW,0x08b9c054066ef2f0bd61b9e220367910391882c63d2658c8fa79c4ea245628ce,15,63,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc258d51d09bbfb9d99365e95d16d197a78469128,1150000000000000000,,,,
52007035,2024-01-06 12:53:07,AAVE_BORROW,0xf9be26bf1797197179f62c27a4464189715a5c8f511ca498b42029d3bb3a619e,14,44,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc258d51d09bbfb9d99365e95d16d197a78469128,1000000000000000000,,,,
52007111,2024-01-06 12:55:49,AAVE_BORROW,0x223d4df3990b96d1e5cf8c5c8c885cf49e2c7951674bad601dbc79fbcf8082b6,10,31,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc258d51d09bbfb9d99365e95d16d197a78469128,1000000000000000000,,,,
52007248,2024-01-06 13:00:41,AAVE_WITHDRAW,0x2f9f2b3b491feafbe5e55e2344a8e8b4d376324074bfb19b3923327e72d83c67,16,83,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,2566374308963316,,,,
52007313,2024-01-06 13:02:59,AAVE_WITHDRAW,0xdd6150077097062303ac6fdc7193e0038fe529de7c90e0fc1fc7bd77e4caf3ac,75,356,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xccbf724f3e68d78149029495f5c940505681155a,10000001390510296,,,,
52007468,2024-01-06 13:08:29,AAVE_SUPPLY,0x0865e28651e8acf17ff726446178d035688e794a36094910ae64b4f6b5f77fb9,58,295,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x1618a38c8ae48df4f54a3ca922c7115ab3428097,102499863702890848,,,,
52007693,2024-01-06 13:16:27,AAVE_SUPPLY,0x1d5a71f116a0ef9706a5bf163f756e4374068fffe4e1a174e945763e40d10d0b,67,432,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x58b8af340bbad6a144ca0396ed7e5de0454d5e04,8275845523951975,,,,
52007747,2024-01-06 13:18:23,AAVE_WITHDRAW,0x4b4a3343caf45b1027858a3ad636d9eb3056da2cac623d51ac1ca416eee9bf9a,94,522,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc0b620112431fb2a2838a8ae4851de2505aa0e00,1000000000000000000,,,,
52007812,2024-01-06 13:21:13,AAVE_SUPPLY,0xa8768cd59359118c1d0b092c8a81bae2f4cceb9d54b6725b89259b7928e36791,40,182,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x8e4829007de029a6c76c6b371939047ea123e4fa,372371631265934436,,,,
52007853,2024-01-06 13:22:39,AAVE_WITHDRAW,0xd056eb45afe0aee8a059674320f9bcaadab5ce3f7c17e63727d29dcda0741a0e,33,165,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,372371635008516209,,,,
52007931,2024-01-06 13:25:25,AAVE_BORROW,0xc3f29c51b3630fb9897a96df4eb53c7b5c9f1a4f5b3112ea75bf462820fdfc7b,41,183,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x2faf55a544c5f73666438bc185aecc9d685e6e3c,300000000000000000,,,,
52008299,2024-01-06 13:38:27,AAVE_SUPPLY,0x6256b6b9fe3336ac5be70e8119e1c5a21275d52a6649904c613a800980849aaf,78,421,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x1dc6074361a3cddee55a61c92bcf7de1667e1096,11531232817331476298,,,,
52008309,2024-01-06 13:38:49,AAVE_BORROW,0xa64962b9f92bd9edbe8e78f516241b1b7c99e596eedc9d1f4561bdc2577d96c6,62,257,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x889bbf70b41b1d9f22ac9afcb5039951decbbfd4,22000000000000000,,,,
52008316,2024-01-06 13:39:03,AAVE_WITHDRAW,0x913808750033458551c076081a9c6b7aea700327ddd949108a149d16414035ae,60,256,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xfbc5985e27f667d086262ecbbf09b39c158158a3,617156626183326180,,,,
52008484,2024-01-06 13:45:02,AAVE_SUPPLY,0xeecc390a20ab446e3e8894e6eca31e3f0e831a94ec6d41c1e4023e6c69dafd7f,48,260,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x8e4829007de029a6c76c6b371939047ea123e4fa,3361329087285546535,,,,
52008558,2024-01-06 13:47:38,AAVE_SUPPLY,0xd272c9f4671e4bf6a569c53f0be0f99e9fcf54469d07f9011d6a517e2f2e1fb7,60,1196,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd2e504d8c2e9f4cc3b0361ec7b2eb0dedc22a8e5,36606425504376834,,,,
52008573,2024-01-06 13:48:38,AAVE_WITHDRAW,0x93c960ae2548148eaa992ad5555da5ca71da61f98f1c9a73d0a626e0bd2c94b9,86,395,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,3361329172076170280,,,,
52008602,2024-01-06 13:49:46,AAVE_REPAY,0x8a5b295202c870d4739c768fcc36297beb82467881d7d1505999dc859713a196,73,320,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x889bbf70b41b1d9f22ac9afcb5039951decbbfd4,22000008833998403,,,,0.0
52008657,2024-01-06 13:51:44,AAVE_WITHDRAW,0x42a0cd5bf72ebc42db71695dcb9200dae0b4acefeb4c0c3e68ea08e9f22a9aff,95,412,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xe3090207a2de94a856ea10a7e1bd36dd6145712b,2235617952182525,,,,
52008712,2024-01-06 13:53:46,AAVE_WITHDRAW,0x538511492524e2d4e113a105a5a7adb1845cacd95bc3a8cabb3cb01464160f43,31,166,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x4ad41b780af5a7bf7552cf8e090f825734e6074f,620110438675162913,,,,
52008715,2024-01-06 13:53:52,AAVE_REPAY,0xe48a22bf56530cb6c964301b95693ac1d6f78da750f7b428b3967cc75c5b8ca4,32,115,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x8bb0263ad3285da28c8f9a3f7f8700874d2fbea7,1024246221089030968,,,,0.0
52008861,2024-01-06 13:59:03,AAVE_SUPPLY,0x940d0df45ee36d66bea34cc2e04a6abfc3e231b0fd4df2c4b02a8d99ac509f32,77,342,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x48e7d74810b0950ef03232468ec294a1a14e2e23,5546334843514963782,,,,
52009033,2024-01-06 14:05:09,AAVE_WITHDRAW,0x049199ff90a11777a173335eed4853ac97df4b78e491059915e0a32d90681573,60,191,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x1dc6074361a3cddee55a61c92bcf7de1667e1096,11531234975177986393,,,,
52009055,2024-01-06 14:05:55,AAVE_SUPPLY,0xbfd637e472a7e1945e329ae8eee04c8977dfcf59976f54c7cf01c77ba0d7ed60,44,176,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x6d6caeecc22340bd4f98a34b642edb403b451dbf,4779156881384340,,,,
52009122,2024-01-06 14:08:19,AAVE_REPAY,0x8f80f201c277890c73f69603e0636314d3f127dd51d7235a8135eec084a5b150,44,880,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x1dc6074361a3cddee55a61c92bcf7de1667e1096,11531234975177986393,,,,0.0
52009187,2024-01-06 14:10:37,AAVE_WITHDRAW,0x683d39ba8794f8022d933f6783b5b4289e5c76f22534a191fd4a655067dd8ff4,98,357,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xe3090207a2de94a856ea10a7e1bd36dd6145712b,89251948554052434,,,,
52009187,2024-01-06 14:10:37,AAVE_SUPPLY,0x683d39ba8794f8022d933f6783b5b4289e5c76f22534a191fd4a655067dd8ff4,98,380,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd68d601b4a8a0e782f7a2a36f93c7aada89f17aa,444039545045037,,,,
52009246,2024-01-06 14:12:43,AAVE_SUPPLY,0x96b9b6d25cbebda3d56eb890672d11420155668b355841df80c6bd4eb4e5430a,110,470,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xfe9cbafb1e5a98ed203f27a02621fba8e464b638,67736745164212,,,,
52009320,2024-01-06 14:15:21,AAVE_SUPPLY,0x8f878fa9b3e5c5539fcd5dd25d9365ebb675f0624689cbcc83a566896ce52428,72,309,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x58b8af340bbad6a144ca0396ed7e5de0454d5e04,15417250000000000,,,,
52009375,2024-01-06 14:18:06,AAVE_SUPPLY,0xea3d43385fbeff4a46a212d0d1ac049fd3b226f33e5871dedc2c4dfe65bd229e,90,339,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x8e4829007de029a6c76c6b371939047ea123e4fa,2962097773646441860,,,,
52009381,2024-01-06 14:18:20,AAVE_WITHDRAW,0x1c0ceebfe640974babccaf24c1fd049238f069f9f633bddf2bb0215aa87e2456,61,289,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,93625960093237394829,,,,
52009412,2024-01-06 14:19:28,AAVE_SUPPLY,0x331a77850cd30a90a8c1c3b535a47a86ea2ec956b8dcd14738674471fd18db58,54,272,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xbb880e6bef12523b5ee1b7c5c57246fe0d96a99a,203757690703638792,,,,
52009421,2024-01-06 14:19:46,AAVE_WITHDRAW,0xe7e03b939bb10d8536ad81854830330d0c00355bd56b413a1bd0a714c47df309,89,389,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xe3090207a2de94a856ea10a7e1bd36dd6145712b,232890208670722879,,,,
52009421,2024-01-06 14:19:46,AAVE_SUPPLY,0xe7e03b939bb10d8536ad81854830330d0c00355bd56b413a1bd0a714c47df309,89,409,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd68d601b4a8a0e782f7a2a36f93c7aada89f17aa,1155504821781149,,,,
52009425,2024-01-06 14:19:56,AAVE_WITHDRAW,0x1b27a21f23e884f7817933451dfbb78039cb82045e852c4b9593375504abbd18,105,547,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,2962103249411431285,,,,
52009440,2024-01-06 14:20:28,AAVE_REPAY,0xddf6c7923104581fe49a0bb8b2f6af4b021eeaa58fe8bef6b346ab674a093e0b,110,498,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x156e4293477d4371ce37eed4ba084b609e841bcc,36000000000002527,,,,0.0
52009453,2024-01-06 14:20:54,AAVE_SUPPLY,0x763e21e4a9109332d999797d8deb104ca1a0a672252daa1098216ce4756d6eb3,46,183,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x895612715f6debe8389b28ea4bba01fd0403f895,3772136297194671,,,,
52009463,2024-01-06 14:21:16,AAVE_WITHDRAW,0xcbb94699209c9cd74fcd15b7b5d0aca2658d34e87dad5f075fcdbe16c1287be1,65,250,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd68d601b4a8a0e782f7a2a36f93c7aada89f17aa,160984515274516283,,,,
52009585,2024-01-06 14:25:37,AAVE_WITHDRAW,0x4ae5a61eae3505e80ee7e21abcbb6dc4fe24f9663a654cca9a227da2bfc1fdeb,222,881,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x1ca2b3af4f388a61d869fef68b24314899c510f8,852482746623267,,,,
52009591,2024-01-06 14:25:49,AAVE_SUPPLY,0x911aa4bc3d982ea798261f275cea866627ad416f1e14b3ab13aeab7c1c6effbb,84,363,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xdf429a70ce4630efc30a534a7afef4ee567fa974,20040526397826720,,,,
52009634,2024-01-06 14:27:21,AAVE_WITHDRAW,0x6de00b14ddb0d35b826d129f132e10d7fba3f9cfcd54045265063e8bac79d4f5,89,413,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,400200000000000000,,,,
52009654,2024-01-06 14:28:03,AAVE_SUPPLY,0x8833799e6404d94c7311b1bb210c519a3da7c7451f6213f920b2d2014f1d3ef0,97,452,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x149a3e62da0e780aed16845711d1b4b6f890f157,763535513811027,,,,
52009724,2024-01-06 14:30:31,AAVE_WITHDRAW,0x7055ce9dd80f57c3c99200d54f58dc56307ef9d81deb89e8fd49d10524712284,79,421,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x94294e3f1051a8585d2650d27a7d0a7b83aba934,102678364946446622,,,,
52009779,2024-01-06 14:32:29,AAVE_WITHDRAW,0x2d6556a8f6a3df1a6bcc7018940c0675714f21381fac56136cc77816a8da0e9c,69,309,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x4f13fb0dd3d43a4511c1c6ef49569287ee968ae5,94491110706411448,,,,
52009938,2024-01-06 14:38:07,AAVE_SUPPLY,0xfc462a854b1b1cef6a492223496af563efed1692419a39ef877596e8859527e3,69,257,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd7de414cddc051d2bf1c561ab0361343685c4432,757494247572667,,,,
52009942,2024-01-06 14:38:15,AAVE_SUPPLY,0xe27d7afd21b2149607961319c0b28d625f8927ddbb656021bdd38a10dc346fa2,57,267,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x94294e3f1051a8585d2650d27a7d0a7b83aba934,67888372585374766,,,,
52009954,2024-01-06 14:38:41,AAVE_WITHDRAW,0xedf860598bb35ca35500442b1337248730621f5c3ddcec3ae7ad6e22c4808d58,48,301,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x94294e3f1051a8585d2650d27a7d0a7b83aba934,67888372792087426,,,,
52010011,2024-01-06 14:40:41,AAVE_SUPPLY,0x58eda04ec8bb38a3047a3af3c97b5c5d0be87d83392578360bedcdf47abed836,64,290,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xa77c69271b48079d1bb4c9b5d8be9e0b46fe7106,9292704454555293879,,,,
52010028,2024-01-06 14:41:21,AAVE_WITHDRAW,0x33dc2a1640f04612c8fb9d015b737944ad4a1b28192417312ecfc980f8fed67a,53,289,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,240120000000000000,,,,
52010078,2024-01-06 14:43:07,AAVE_SUPPLY,0x1a6e7b25f030956a51ce42a04f34d5d1b47cd6905e9ee35e76f953624b8545ec,100,488,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x4ff28ca71a88f7f4924a5bb21dbcf9a7992eb991,22269626949492966,,,,
52010091,2024-01-06 14:43:35,AAVE_SUPPLY,0x7383cc5dad782d5ef7420d1e4316de26dbcc4fc71b853c4248481a00c1b7ef3b,79,357,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x371ec955ee2826ae730df256067d5ab6faa5f0c3,240347835242018101,,,,
52010397,2024-01-06 14:54:58,AAVE_SUPPLY,0x28ab566bff9e57431dbc9ab3bdfd5dbb39d1a915843529076ffefc0b9c61f2b7,53,294,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x6a9fd3fbce86d1ba217288c1c9303649091b7729,300000000000000,,,,
52010424,2024-01-06 14:55:59,AAVE_REPAY,0x0aba1571a8aef5134a4dafc1b706ddd23faa186f3e36907459c8e8e365161270,71,285,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x1dc6074361a3cddee55a61c92bcf7de1667e1096,43911314062849075099,,,,0.0
52010455,2024-01-06 14:57:05,AAVE_SUPPLY,0x91e5b058c2f2999d317575ce7ed5e7a89b0ce2a55c3c09950428f01d843dc8ab,34,138,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd32d5b54e779edb2ecb683117e4dc2ad0085b9bd,334281550388962,,,,
52010550,2024-01-06 15:00:27,AAVE_SUPPLY,0x05efa11bba431a6d92048ba78d05d26d96f575e37c4675fd9057fcc1bf56d919,75,309,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x5ae8ec3fdcfbc2dcefd54b3943b793e26e28f8b7,123354310238512171,,,,
52010595,2024-01-06 15:02:03,AAVE_WITHDRAW,0x98f9b06b1f6611f65c0eccff8f0dc96709f31c79bbf48c01605f949f01ba29d9,28,103,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x7bccb5565affe6f46ad13c325175d6738788c15a,103775000000000000,,,,
52010779,2024-01-06 15:08:33,AAVE_WITHDRAW,0x5ee04fc647b223222deeec4b25093ee9b6fd5c915675c1bf9bbf38ff3fe30e70,68,358,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x51a3067f71e0897b0bb37fa22face6146ed78bbd,4271150249385872,,,,
